FCC,BCC,HCP,IM,Phase,Alloy name,Environment,Concentration in M,Electrolyte,Corrosion potential (mV vs SCE),Pitting potential (mV vs SCE),Icorr (microA/cm2),Calculated passive window,Processing,Al,B,Be,Co,Cr,Cu,Fe,Ga,Hf,La,Mg,Mn,Mo,Nb,Ni,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,Reference
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,Seawater (scan rate of 10 mV/s),0.55,Seawater,-552.7,352.6,0.491,905.3,10◦C,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4156630
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,Seawater (scan rate of 10 mV/s),0.55,Seawater,-600.88,289.72,0.837,890.6,25◦C,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4156630
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,Seawater (scan rate of 10 mV/s),0.55,Seawater,-308.19,11.25,0.438,319.44,50◦C,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4156630
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,Seawater (scan rate of 10 mV/s),0.55,Seawater,-319.01,81.06,0.716,400.07,60◦C,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4156630
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,Seawater (scan rate of 10 mV/s),0.55,Seawater,-335.62,14.78,1.154,350.4,75◦C,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4156630
0,1,0,0,BCC,WTaMoNbV,0.6M NaCl,0.6,NaCl,-126,,1.759,,LPBF,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0.2,0,0.2,0.2,0,0,0,https://ssrn.com/abstract=4053495
0,1,0,0,BCC,WTaMoNbV,0.6M NaCl,0.6,NaCl,-85,,2.936,,AMF,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0.2,0,0.2,0.2,0,0,0,https://ssrn.com/abstract=4053495
1,1,0,0,FCC + BCC, (TiMoZr)60Co20Cr20,NaCl,0.6,NaCl,-79.0558,962.03,3.7,1041.0858,550◦C,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0.2,https://doi.org/10.1080/01411594.2022.2041636
1,1,0,0,FCC + BCC, (TiMoZr)60Co20Cr20,NaCl,0.6,NaCl,-67.5994,845.23,1.6,912.8294,650◦C,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0.2,https://doi.org/10.1080/01411594.2022.2041636
1,1,0,0,FCC + BCC, (TiMoZr)60Co20Cr20,NaCl,0.6,NaCl,-50.5879,752.68,5.9,803.2679,750◦C,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0.2,https://doi.org/10.1080/01411594.2022.2041636
1,1,0,0,FCC + BCC, (TiMoZr)60Co20Cr20,NaCl,0.6,NaCl,-85.2588,882.65,3.81,967.9088,850◦C,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0.2,https://doi.org/10.1080/01411594.2022.2041636
1,1,0,0,FCC + BCC, (TiMoZr)60Co20Cr20,NaCl,0.6,NaCl,-85.1658,1256.82,0.858,1341.9858,950◦C,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0.2,https://doi.org/10.1080/01411594.2022.2041636
0,1,0,0,BCC,TiZrNbTaMo,Phosphate buffer solution (37 ◦C),,PBS,-607,,,,arc melting + powder metallurgy,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0.2,0.2,0,0,0,0,0.2,https://doi.org/10.3390/ma15082931
0,1,0,0,BCC,Ti6Al4V,Phosphate buffer solution (37 ◦C),,PBS,-571,,,,arc melting + powder metallurgy,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545,0.090909091,0,0,0,0,https://doi.org/10.3390/ma15082931
0,1,0,0,BCC,CoCrMo,Phosphate buffer solution (37 ◦C),,PBS,-320,435,,755,arc melting + powder metallurgy,0,0,0,0.333333333,0.333333333,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,https://doi.org/10.3390/ma15082931
1,0,0,1,FCC + amorphous,CuNiTiNbCr,0.6M NaCl,0.6,NaCl,-200,,0.72,,0V,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0.2,0,0,0,0,0,https://ssrn.com/abstract=4163581
1,0,0,1,FCC + amorphous,CuNiTiNbCr,0.6M NaCl,0.6,NaCl,-195,,0.7,,50V,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0.2,0,0,0,0,0,https://ssrn.com/abstract=4163581
1,0,0,1,FCC + amorphous,CuNiTiNbCr,0.6M NaCl,0.6,NaCl,-127,,0.39,,100V,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0.2,0,0,0,0,0,https://ssrn.com/abstract=4163581
1,0,0,1,FCC + amorphous,CuNiTiNbCr,0.6M NaCl,0.6,NaCl,-103,,0.061,,150V,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0.2,0,0,0,0,0,https://ssrn.com/abstract=4163581
1,0,0,1,FCC + amorphous,CuNiTiNbCr,0.6M NaCl,0.6,NaCl,-96,,0.19,,200V,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0.2,0,0,0,0,0,https://ssrn.com/abstract=4163581
1,1,0,0,FCC+BCC,(TiMoZr)60Al30Si10,NaCl,0.6,NaCl,-93.05,877.28,30.0325,970.33,350◦C,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0.2,0,0,0,0,0.2,https://doi.org/10.1007/s12633-022-01779-4
1,1,0,0,FCC+BCC,(TiMoZr)60Al30Si10,NaCl,0.6,NaCl,-84.56,655.86,33.367,740.42,450◦C,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0.2,0,0,0,0,0.2,https://doi.org/10.1007/s12633-022-01779-4
1,1,0,0,FCC+BCC,(TiMoZr)60Al30Si10,NaCl,0.6,NaCl,-73.53,517.46,51.5706,590.99,550◦C,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0.2,0,0,0,0,0.2,https://doi.org/10.1007/s12633-022-01779-4
1,1,0,0,FCC+BCC,(TiMoZr)60Al30Si10,NaCl,0.6,NaCl,-68.95,387.39,65.744,456.34,650◦C,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0.2,0,0,0,0,0.2,https://doi.org/10.1007/s12633-022-01779-4
1,1,0,0,FCC+BCC,(TiMoZr)60Al30Si10,NaCl,0.6,NaCl,-37.88,287.41,7.44878,325.29,750◦C,0.3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0.2,0,0,0,0,0.2,https://doi.org/10.1007/s12633-022-01779-4
1,0,0,1,FCC+Mo and Cr riched σ/μ,CoCrFeNi,5 mM H2SO4,0.05,H2SO4,245,,0.047,,arc melting,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,https://doi.org/10.21203/rs.3.rs-1837935/v1
1,0,0,1,FCC+Mo and Cr riched σ/μ,CoCrFeNiMo0.2,5 mM H2SO4,0.05,H2SO4,161,,0.057,,arc melting,0,0,0,0.238095238,0.238095238,0,0.238095238,0,0,0,0,0,0.047619048,0,0.238095238,0,0,0,0,0,0,0,0,0,https://doi.org/10.21203/rs.3.rs-1837935/v1
1,0,0,1,FCC+Mo and Cr riched σ/μ,CoCrFeNiMo0.4,5 mM H2SO4,0.05,H2SO4,180,,0.091,,arc melting,0,0,0,0.227272727,0.227272727,0,0.227272727,0,0,0,0,0,0.090909091,0,0.227272727,0,0,0,0,0,0,0,0,0,https://doi.org/10.21203/rs.3.rs-1837935/v1
1,0,0,1,FCC+Mo and Cr riched σ/μ,CoCrFeNiMo0.65,5 mM H2SO4,0.05,H2SO4,171,,0.101,,arc melting,0,0,0,0.215053763,0.215053763,0,0.215053763,0,0,0,0,0,0.139784946,0,0.215053763,0,0,0,0,0,0,0,0,0,https://doi.org/10.21203/rs.3.rs-1837935/v1
1,0,0,1,FCC+Mo and Cr riched σ/μ,CoCrFeNiMo0.8,5 mM H2SO4,0.05,H2SO4,204,,0.033,,arc melting,0,0,0,0.208333333,0.208333333,0,0.208333333,0,0,0,0,0,0.166666667,0,0.208333333,0,0,0,0,0,0,0,0,0,https://doi.org/10.21203/rs.3.rs-1837935/v1
1,0,0,1,FCC+Mo and Cr riched σ/μ,CoCrFeNiMo,5 mM H2SO4,0.05,H2SO4,152,,0.082,,arc melting,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,https://doi.org/10.21203/rs.3.rs-1837935/v1
1,1,0,0,FCC + BCC,Al0.5CrFeNiTi0.16Si0.09,0.6M NaCl,0.6,NaCl,-562,,1.5,,arc melting,0.133333333,0,0,0,0.266666667,0,0.266666667,0,0,0,0,0,0,0,0.266666667,0.024,0,0,0.042666667,0,0,0,0,0,DOI: 10.1134/S0031918X21100033
1,1,0,0,FCC + BCC,Al0.5CrFeNiTi0.125Si0.125,0.6M NaCl,0.6,NaCl,-786,,2.1,,arc melting,0.133333333,0,0,0,0.266666667,0,0.266666667,0,0,0,0,0,0,0,0.266666667,0.033333333,0,0,0.033333333,0,0,0,0,0,DOI: 10.1134/S0031918X21100033
1,1,0,0,FCC + BCC,Al0.5CrFeNiSi0.25,0.6M NaCl,0.6,NaCl,-595,,1.3,,arc melting,0.133333333,0,0,0,0.266666667,0,0.266666667,0,0,0,0,0,0,0,0.266666667,0.066666667,0,0,0,0,0,0,0,0,DOI: 10.1134/S0031918X21100033
1,0,0,0,FCC,CoCrFeNi,0.5 M H2SO4,0.5,H2SO4,-217.4,,19.8,,plasma cladding,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s11666-022-01380-6
1,0,0,0,FCC,(CoCrFeNi)94Ti1.5Al4.5,0.5 M H2SO4,0.5,H2SO4,-142.6,,10.2,,plasma cladding,0.045,0,0,0.235,0.235,0,0.235,0,0,0,0,0,0,0,0.235,0,0,0,0.015,0,0,0,0,0,https://doi.org/10.1007/s11666-022-01380-6
1,0,0,0,FCC,CoCrFeNi,0.5 M HCl,0.5,HCl,-292,,11.6,,plasma cladding,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s11666-022-01380-6
1,0,0,0,FCC,(CoCrFeNi)94Ti1.5Al4.5,0.5 M HCl,0.5,HCl,-266.3,,10.9,,plasma cladding,0.045,0,0,0.235,0.235,0,0.235,0,0,0,0,0,0,0,0.235,0,0,0,0.015,0,0,0,0,0,https://doi.org/10.1007/s11666-022-01380-6
1,1,0,1,BCC+FCC+B2,Al0.5CoCrFe,0.5 M H2SO4,0.5,H2SO4,-463,886,878.62,1349,arc melting,0.142857143,0,0,0.285714286,0.285714286,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOI: 10.1002/maco.202112851
1,1,0,1,BCC+FCC+B2,Al0.5CoCrFeNi0.2,0.5 M H2SO4,0.5,H2SO4,-382,919,66.43,1301,arc melting,0.135135135,0,0,0.27027027,0.27027027,0,0.27027027,0,0,0,0,0,0,0,0.054054054,0,0,0,0,0,0,0,0,0,DOI: 10.1002/maco.202112851
1,1,0,1,BCC+FCC+B2,Al0.5CoCrFeNi0.6,0.5 M H2SO4,0.5,H2SO4,-381,852,23.07,1233,arc melting,0.12195122,0,0,0.243902439,0.243902439,0,0.243902439,0,0,0,0,0,0,0,0.146341463,0,0,0,0,0,0,0,0,0,DOI: 10.1002/maco.202112851
1,1,0,1,BCC+FCC+B2,Al0.5CoCrFeNi0.8,0.5 M H2SO4,0.5,H2SO4,-321,843,21.87,1164,arc melting,0.11627907,0,0,0.23255814,0.23255814,0,0.23255814,0,0,0,0,0,0,0,0.186046512,0,0,0,0,0,0,0,0,0,DOI: 10.1002/maco.202112851
1,1,0,0,FCC + BCC,Al0.5CoCrFeNi1.6Ti0.7,1M NaCl,1,NaCl,-626,,16.2,,induction melting,0.086206897,0,0,0.172413793,0.172413793,0,0.172413793,0,0,0,0,0,0,0,0.275862069,0,0,0,0.120689655,0,0,0,0,0,https://doi.org/10.3390/met12020352
1,1,0,0,FCC + BCC,Al0.25CoCrFeNiV,1M NaCl,1,NaCl,-735,,20.9,,induction melting,0.047619048,0,0,0.19047619,0.19047619,0,0.19047619,0,0,0,0,0,0,0,0.19047619,0,0,0,0,0.19047619,0,0,0,0,https://doi.org/10.3390/met12020352
1,1,0,0,FCC + BCC,Al0.45CoCrFeNiSi0.45,1M NaCl,1,NaCl,-340,,8,,induction melting,0.091836735,0,0,0.204081633,0.204081633,0,0.204081633,0,0,0,0,0,0,0,0.204081633,0.091836735,0,0,0,0,0,0,0,0,https://doi.org/10.3390/met12020352
1,1,0,0,FCC + BCC,Al0.25CoCrFeNiMn,1M NaCl,1,NaCl,-545,,15.6,,induction melting,0.047619048,0,0,0.19047619,0.19047619,0,0.19047619,0,0,0,0,0.19047619,0,0,0.19047619,0,0,0,0,0,0,0,0,0,https://doi.org/10.3390/met12020352
1,1,0,0,FCC + BCC,Al0.25CoCrFeNiCu,1M NaCl,1,NaCl,-401,,8.6,,induction melting,0.047619048,0,0,0.19047619,0.19047619,0.19047619,0.19047619,0,0,0,0,0,0,0,0.19047619,0,0,0,0,0,0,0,0,0,https://doi.org/10.3390/met12020352
1,1,0,0,FCC + BCC,AlCrFeNiCoCu,1M NaCl,1,NaCl,-12,,0.003,,induction melting,0.166666667,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,https://doi.org/10.3390/met12020352
0,1,0,1,BCC+α,Al2NbTiV2Zr,10 wt.% HNO3,1.76,HNO3,-250,1416,34,1666,sintering,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0.142857143,0.285714286,0,0,0,0.142857143,https://doi.org/10.1007/s11665-021-06571-w
0,1,0,1,BCC+α,Al2NbTi1.5V2Zr,10 wt.% HNO3,1.76,HNO3,-54,1654,27,1708,sintering,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,0,0,0,0.2,0.266666667,0,0,0,0.133333333,https://doi.org/10.1007/s11665-021-06571-w
0,0,0,1,β,Al2NbTi2V2Zr,10 wt.% HNO3,1.76,HNO3,147,1624,12,1477,sintering,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.25,0.25,0,0,0,0.125,https://doi.org/10.1007/s11665-021-06571-w
0,0,0,1,β,Al2NbTi2.5V2Zr,10 wt.% HNO3,1.76,HNO3,159,1923,0.91,1764,sintering,0.235294118,0,0,0,0,0,0,0,0,0,0,0,0,0.117647059,0,0,0,0,0.294117647,0.235294118,0,0,0,0.117647059,https://doi.org/10.1007/s11665-021-06571-w
0,0,0,1,β,Al2NbTi3V2Zr,10 wt.% HNO3,1.76,HNO3,196,1966,0.59,1770,sintering,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.333333333,0.222222222,0,0,0,0.111111111,https://doi.org/10.1007/s11665-021-06571-w
1,1,0,0,FCC + BCC,NiCoCrFeMnCu,0.6M NaCl,0.6,NaCl,-920,-80,61.7,840,sintered at 1200 °C,0,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s13369-022-07041-8
1,1,0,0,FCC + BCC,NiCoCrFeMnCu,0.6M NaCl,0.6,NaCl,-860,10,43.1,870,sintered at 1200 °C,0,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s13369-022-07041-8
1,1,0,0,FCC + BCC,NiCoCrFeMnCu,0.6M NaCl,0.6,NaCl,-720,130,34.1,850,sintered at 1200 °C,0,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s13369-022-07041-8
1,1,0,0,FCC + BCC,NiCoCrFeMnCu,0.6M NaCl,0.6,NaCl,-1130,190,21.2,1320,sintered at 1200 °C,0,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s13369-022-07041-8
1,1,0,0,FCC + BCC,NiCoCrFeMnCu,0.6M NaCl,0.6,NaCl,-980,-150,56,830,sintered at 1300 °C,0,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s13369-022-07041-8
1,1,0,0,FCC + BCC,NiCoCrFeMnCu,0.6M NaCl,0.6,NaCl,-930,50,39.1,980,sintered at 1300 °C,0,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s13369-022-07041-8
1,1,0,0,FCC + BCC,NiCoCrFeMnCu,0.6M NaCl,0.6,NaCl,-810,30,31,840,sintered at 1300 °C,0,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s13369-022-07041-8
1,1,0,0,FCC + BCC,NiCoCrFeMnCu,0.6M NaCl,0.6,NaCl,-1150,210,19.2,1360,sintered at 1300 °C,0,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0,0,0,0,0,0,https://doi.org/10.1007/s13369-022-07041-8
0,1,0,0,BCC,Al0.4CrFe1.5MnNi0.5,0.5 M H2SO4,0.5,H2SO4,-340,1120,3200,1460, arc melting,0.090909091,0,0,0,0.227272727,0,0.340909091,0,0,0,0,0.227272727,0,0,0.113636364,0,0,0,0,0,0,0,0,0,https://www.researchgate.net/publication/357953561_Effect_of_Mo_on_the_Mechanical_and_Corrosion_Behaviors_in_Non-Equal_Molar_AlCrFeMnNi_BCC_High-Entropy_Alloys?enrichId=rgreq-75c9e67b5dd4db59a82dd9a9618ac261-XXX&enrichSource=Y292ZXJQYWdlOzM1Nzk1MzU2MTtBUzoxMTE0MjQzMTA1NjAzNTg0QDE2NDI2Njc2NjYwNTg%3D&el=1_x_2&_esc=publicationCoverPdf
0,1,0,0,BCC,Al0.4CrFe1.5MnNi0.5Mo0.1,0.5 M H2SO4,0.5,H2SO4,-60,1120,61,1180, arc melting,0.088888889,0,0,0,0.222222222,0,0.333333333,0,0,0,0,0.222222222,0.022222222,0,0.111111111,0,0,0,0,0,0,0,0,0,https://www.researchgate.net/publication/357953561_Effect_of_Mo_on_the_Mechanical_and_Corrosion_Behaviors_in_Non-Equal_Molar_AlCrFeMnNi_BCC_High-Entropy_Alloys?enrichId=rgreq-75c9e67b5dd4db59a82dd9a9618ac261-XXX&enrichSource=Y292ZXJQYWdlOzM1Nzk1MzU2MTtBUzoxMTE0MjQzMTA1NjAzNTg0QDE2NDI2Njc2NjYwNTg%3D&el=1_x_2&_esc=publicationCoverPdf
1,1,0,0,FCC + BCC,TiNbMoMnFe,0.6M NaCl,0.6,NaCl,-680,,8.45,,milled for 5h,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0.2,0,0,0,0,0,https://doi.org/10.1007/s11666-021-01294-9
1,1,0,0,FCC + BCC,TiNbMoMnFe,0.6M NaCl,0.6,NaCl,-490,,2.26,,milled for 10h,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0.2,0,0,0,0,0,https://doi.org/10.1007/s11666-021-01294-9
1,1,0,0,FCC + BCC,TiNbMoMnFe,0.6M NaCl,0.6,NaCl,-380,,0.0496,,milled for 15h,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0.2,0,0,0,0,0,https://doi.org/10.1007/s11666-021-01294-9
1,1,0,0,FCC + BCC,AlCrFe2Ni2,0.1 M H2SO4,0.1,H2SO4,-350,,34.4,, arc melting,0.166666667,0,0,0,0.166666667,0,0.333333333,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4165850
1,1,0,0,FCC + BCC,AlCrFe2Ni2Mo1.6,0.1 M H2SO4,0.1,H2SO4,-340,,31.6,, arc melting,0.131578947,0,0,0,0.131578947,0,0.263157895,0,0,0,0,0,0.210526316,0,0.263157895,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4165850
1,1,0,0,FCC + BCC,AlCrFe2Ni2Mo2.4,0.1 M H2SO4,0.1,H2SO4,-340,,27.5,, arc melting,0.119047619,0,0,0,0.119047619,0,0.238095238,0,0,0,0,0,0.285714286,0,0.238095238,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4165850
1,1,0,0,FCC + BCC,AlCrFe2Ni2Mo5.1,0.1 M H2SO4,0.1,H2SO4,-320,,17.2,, arc melting,0.09009009,0,0,0,0.09009009,0,0.18018018,0,0,0,0,0,0.459459459,0,0.18018018,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4165850
1,1,0,0,FCC + BCC,AlCrFe2Ni2Mo9.6,0.1 M H2SO4,0.1,H2SO4,-310,,22.9,, arc melting,0.064102564,0,0,0,0.064102564,0,0.128205128,0,0,0,0,0,0.615384615,0,0.128205128,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4165850
1,0,0,0,FCC,CoCuFeMnNi,0.6M NaCl,0.6,NaCl,-970,-585,41.8,385,vacuum hot-pressing sintering,0,0,0,0.2,0,0.2,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,DOI: 10.1002/adem.202200224
1,0,0,0,FCC,CoCr0.5CuFeMnNi,0.6M NaCl,0.6,NaCl,-904,-460,40.4,444,vacuum hot-pressing sintering,0,0,0,0.181818182,0.090909091,0.181818182,0.181818182,0,0,0,0,0.181818182,0,0,0.181818182,0,0,0,0,0,0,0,0,0,DOI: 10.1002/adem.202200224
1,0,0,0,FCC,CoCr1CuFeMnNi,0.6M NaCl,0.6,NaCl,-888,-23,38.4,865,vacuum hot-pressing sintering,0,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0.166666667,0,0,0.166666667,0,0,0,0,0,0,0,0,0,DOI: 10.1002/adem.202200224
1,0,0,0,FCC,CoCr1.5CuFeMnNi,0.6M NaCl,0.6,NaCl,-597,-105,3.7,492,vacuum hot-pressing sintering,0,0,0,0.153846154,0.230769231,0.153846154,0.153846154,0,0,0,0,0.153846154,0,0,0.153846154,0,0,0,0,0,0,0,0,0,DOI: 10.1002/adem.202200224
1,0,0,0,FCC,CoCr2CuFeMnNi,0.6M NaCl,0.6,NaCl,-510,-85,1.9,425,vacuum hot-pressing sintering,0,0,0,0.142857143,0.285714286,0.142857143,0.142857143,0,0,0,0,0.142857143,0,0,0.142857143,0,0,0,0,0,0,0,0,0,DOI: 10.1002/adem.202200224
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,0.055 mol/l seawater,0.055,Seawater,-249.98,479.44,0.058,729.42,cold rolling and annealing,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4157016
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,0.055 mol/l seawater,0.055,Seawater,-238.13,504.72,0.049,742.85,cold rolling and annealing,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4157016
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,0.055 mol/l seawater,0.055,Seawater,-222.84,276.12,0.046,498.96,cold rolling and annealing,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4157016
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,0.055 mol/l seawater,0.055,Seawater,-401.98,262.12,0.041,664.1,cold rolling and annealing,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4157016
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,0.055 mol/l seawater,0.055,Seawater,-451.8,264.52,0.03,716.32,cold rolling and annealing,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4157016
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,0.55mol/l seawater,0.55,Seawater,-250.03,238.22,0.022,488.25,cold rolling and annealing,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4157016
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,0.55mol/l seawater,0.55,Seawater,-199.97,351.42,0.008,551.39,cold rolling and annealing,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4157016
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,0.55mol/l seawater,0.55,Seawater,-249.56,230.72,0.108,480.28,cold rolling and annealing,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4157016
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,0.55mol/l seawater,0.55,Seawater,-180.04,226.27,0.217,406.31,cold rolling and annealing,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4157016
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,0.55mol/l seawater,0.55,Seawater,-210.63,243.05,0.168,453.68,cold rolling and annealing,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4157016
1,0,0,0,FCC,Al2Cr5Cu5Fe53Ni35,5.5mol/l seawater,5.5,Seawater,-364.51,-8.13,0.089,356.38,cold rolling and annealing,0.02,0,0,0,0.05,0.05,0.53,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,https://ssrn.com/abstract=4157016
